Date,Close
2013-05-09,11.06
2013-05-10,11.08
2013-05-13,11.09
2013-05-14,11.21
2013-05-15,11.3
2013-05-16,11.22
2013-05-17,11.32
2013-05-20,11.31
2013-05-21,11.34
2013-05-22,11.28
2013-05-23,11.25
2013-05-24,11.27
2013-05-28,11.34
2013-05-29,11.2
2013-05-30,11.22
2013-05-31,11.07
2013-06-03,11.17
2013-06-04,11.12
2013-06-05,10.98
2013-06-06,11.04
2013-06-07,11.19
2013-06-10,11.19
2013-06-11,11.11
2013-06-12,11.03
2013-06-13,11.15
2013-06-14,11.11
2013-06-17,11.19
2013-06-18,11.26
2013-06-19,11.09
2013-06-20,10.82
2013-06-21,10.89
2013-06-24,10.73
2013-06-25,10.79
2013-06-26,10.92
2013-06-27,10.96
2013-06-28,10.9
2013-07-01,10.97
2013-07-02,10.95
2013-07-03,10.95
2013-07-05,11.03
2013-07-08,11.11
2013-07-09,11.2
2013-07-10,11.2
2013-07-11,11.37
2013-07-12,11.37
2013-07-15,11.4
2013-07-16,11.36
2013-07-17,11.39
2013-07-18,11.41
2013-07-19,11.41
2013-07-22,11.41
2013-07-23,11.42
2013-07-24,11.39
2013-07-25,11.4
2013-07-26,11.41
2013-07-29,11.38
2013-07-30,11.39
2013-07-31,11.4
2013-08-01,11.5
2013-08-02,11.5
2013-08-05,11.48
2013-08-06,11.46
2013-08-07,11.43
2013-08-08,11.47
2013-08-09,11.42
2013-08-12,11.39
2013-08-13,11.42
2013-08-14,11.34
2013-08-15,11.16
2013-08-16,11.13
2013-08-19,11.09
2013-08-20,11.1
2013-08-21,11.02
2013-08-22,11.1
2013-08-23,11.18
2013-08-26,11.12
2013-08-27,10.98
2013-08-28,11.02
2013-08-29,11.02
2013-08-30,11
2013-09-03,10.99
2013-09-04,11.08
2013-09-05,11.07
2013-09-06,11.07
2013-09-09,11.17
2013-09-10,11.26
2013-09-11,11.31
2013-09-12,11.29
2013-09-13,11.36
2013-09-16,11.45
2013-09-17,11.49
2013-09-18,11.62
2013-09-19,11.63
2013-09-20,11.52
2013-09-23,11.4
2013-09-24,11.38
2013-09-25,11.32
2013-09-26,11.35
2013-09-27,11.28
2013-09-30,11.22
2013-10-01,11.27
2013-10-02,11.23
2013-10-03,11.14
2013-10-04,11.18
2013-10-07,11.12
2013-10-08,11.04
2013-10-09,11.05
2013-10-10,11.28
2013-10-11,11.35
2013-10-14,11.4
2013-10-15,11.31
2013-10-16,11.44
2013-10-17,11.54
2013-10-18,11.54
2013-10-21,11.53
2013-10-22,11.61
2013-10-23,11.6
2013-10-24,11.64
2013-10-25,11.71
2013-10-28,11.77
2013-10-29,11.86
2013-10-30,11.78
2013-10-31,11.78
2013-11-01,11.8
2013-11-04,11.84
2013-11-05,11.83
2013-11-06,11.94
2013-11-07,11.81
2013-11-08,11.91
2013-11-11,11.91
2013-11-12,11.9
2013-11-13,11.97
2013-11-14,12.04
2013-11-15,12.08
2013-11-18,12.05
2013-11-19,12.04
2013-11-20,12
2013-11-21,12.07
2013-11-22,12.12
2013-11-25,12.1
2013-11-26,12.07
2013-11-27,12.09
2013-11-29,12.08
2013-12-02,12.02
2013-12-03,12
2013-12-04,11.97
2013-12-05,11.92
2013-12-06,12.09
2013-12-09,12.1
2013-12-10,12.03
2013-12-11,11.93
2013-12-12,11.85
2013-12-13,11.84
2013-12-16,11.9
2013-12-17,11.87
2013-12-18,12.07
2013-12-19,12.05
2013-12-20,12.12
2013-12-23,12.05
2013-12-24,12.09
2013-12-26,12.18
2013-12-27,12.18
2013-12-30,12.19
2013-12-31,12.22
2014-01-02,12.1
2014-01-03,12.12
2014-01-06,12.07
2014-01-07,12.14
2014-01-08,12.1
2014-01-09,12.12
2014-01-10,12.15
2014-01-13,12.01
2014-01-14,12.11
2014-01-15,12.14
2014-01-16,12.14
2014-01-17,12.08
2014-01-21,12.09
2014-01-22,12.11
2014-01-23,11.99
2014-01-24,11.78
2014-01-27,11.75
2014-01-28,11.82
2014-01-29,11.69
2014-01-30,11.74
2014-01-31,11.68
